"FLEET_ID","COMPANY_NO","DAY_ID","CNT_DRIVES","CNT_VEH_USED","SUM_INCOME_NETTO","SUM_KILOMETERS","SUM_MINUTES"
"LIS",882,14/04/2018,471,159,2671.72,4267.01,14416
"LIS",882,15/04/2018,375,145,1725.14,2917,9688
"LIS",882,16/04/2018,402,162,2159.96,3224.01,11765
"LIS",882,17/04/2018,396,159,2188.87,3456.01,12625
"LIS",882,18/04/2018,459,165,3085.93,3966,14218
"LIS",882,19/04/2018,458,163,2661.19,3948,14467
"LIS",882,20/04/2018,517,183,2730.01,4163.01,15506
"LIS",882,21/04/2018,472,163,2481.09,4208.01,13724
"LIS",882,22/04/2018,391,152,2689.54,3839.02,13107
"LIS",882,23/04/2018,391,165,2888.73,4143.03,13306
"LIS",882,24/04/2018,486,180,2891.72,4526,15571
"LIS",882,25/04/2018,420,156,2459.75,3902,11294
"LIS",882,26/04/2018,437,163,2388.56,4239,13613
"LIS",882,27/04/2018,529,175,2749.58,4587.03,15238
"LIS",882,28/04/2018,409,163,2648.35,4252.01,14124
"LIS",882,29/04/2018,334,156,1721.33,3173.01,9951
"LIS",882,30/04/2018,432,163,2518.53,3495.01,12285
"LIS",882,01/05/2018,410,157,2147.08,3988.01,12781
"LIS",882,02/05/2018,438,159,2269.05,3529.01,12576
"LIS",882,03/05/2018,465,171,2414.45,3804.01,13692
"LIS",882,04/05/2018,510,169,3058.12,4812,16718
"LIS",882,05/05/2018,442,165,2738.41,4673.01,15387
"LIS",882,06/05/2018,362,148,2626.61,4164.02,15350
"LIS",882,07/05/2018,436,160,2512.58,3479,13046
"LIS",882,08/05/2018,465,155,2061.95,3518.01,12062
"LIS",882,09/05/2018,474,166,2317.52,3743.01,13435
"LIS",882,10/05/2018,527,178,2645.25,4316.99,14748
"LIS",882,11/05/2018,496,167,2533.94,3868.01,14574
"LIS",882,12/05/2018,447,151,3117.66,4881,15244
"LIS",882,13/05/2018,436,159,2747.7,4313.02,15459
"LIS",882,14/05/2018,426,163,2875.18,3558.99,16270
"LIS",882,15/05/2018,480,180,2513.58,3658,14602
"LIS",882,16/05/2018,507,177,2579.25,3981,13909
"LIS",882,17/05/2018,420,168,2725.05,3198,12190
"LIS",882,18/05/2018,498,176,3625.77,3908.99,14824
"LIS",882,19/05/2018,451,163,2744.83,4463.01,14996
"LIS",882,20/05/2018,407,153,2462.6,4341,15447
"LIS",882,21/05/2018,452,167,2323.22,3923,14281
"LIS",882,22/05/2018,474,167,2498.95,4392,14009
"LIS",882,23/05/2018,472,173,2812.61,3977.01,15167
"LIS",882,24/05/2018,500,168,2937.26,3804.01,14566
"LIS",882,25/05/2018,511,168,3278.49,3904,17471
"LIS",882,26/05/2018,382,156,2426.03,3844.01,13720
"LIS",882,27/05/2018,352,136,1829.99,3232.01,10302
"LIS",882,28/05/2018,422,158,2095.78,3079.01,10920
"LIS",882,29/05/2018,428,169,2139.92,3074,10842
"LIS",882,30/05/2018,537,178,3264.3,4181,15994
"LIS",882,31/05/2018,463,162,2664.88,4533.05,15552
"LIS",882,01/06/2018,420,162,2042.66,3731.01,12598
"LIS",882,02/06/2018,450,165,2212.68,4359,13274
"LIS",882,03/06/2018,400,156,2889.86,3876.02,17183
"LIS",882,04/06/2018,508,170,3187.38,4053.01,14503
"LIS",882,05/06/2018,464,162,2637.03,4058,14959
"LIS",882,06/06/2018,526,177,3015.54,4375.02,16515
"LIS",882,07/06/2018,560,170,3583.41,4885.01,19672
"LIS",882,08/06/2018,608,189,3341.99,5295.01,19591
"LIS",882,09/06/2018,536,178,3406.11,5689.03,19057
"LIS",882,10/06/2018,499,164,2175.98,4513,14245
"LIS",882,11/06/2018,482,170,2795.36,4036,14933
"LIS",882,12/06/2018,619,193,3851.57,5609.02,19074
"LIS",882,13/06/2018,458,152,2672.14,4705.01,15978
"LIS",882,14/06/2018,466,172,2323.18,3821.01,12149
"LIS",882,15/06/2018,588,181,3355.62,4683.02,18120
"LIS",882,16/06/2018,842,188,2008.84,7501.04,23325
"LIS",882,17/06/2018,784,185,2303.27,7774.12,25464
"LIS",882,18/06/2018,1038,196,1765.45,7290.05,25308
"LIS",882,19/06/2018,1110,193,2145.67,8160.09,28955
"LIS",882,20/06/2018,983,189,2199.88,7395.08,25438
"LIS",882,21/06/2018,791,187,2834.17,5876.13,21580
"LIS",882,22/06/2018,875,194,3064.39,6642.11,22876
"LIS",882,23/06/2018,621,170,3248.61,5746.11,19234
"LIS",882,24/06/2018,508,165,2121.22,4937.1,14965
"LIS",882,25/06/2018,675,184,2479.53,4941.07,18022
"LIS",882,26/06/2018,655,172,2649.23,5051.24,19013
"LIS",882,27/06/2018,661,171,2019.01,4560.07,17280
"LIS",882,28/06/2018,697,181,3598.92,5700.12,20443
"LIS",882,29/06/2018,775,193,3910.92,6049.16,22913
"LIS",882,30/06/2018,680,184,2678.18,5660.05,18789
"LIS",882,01/07/2018,475,153,2552.12,4701,15277
"LIS",882,02/07/2018,532,168,2260.71,4352.04,13905
"LIS",882,03/07/2018,559,169,3278.35,4631,18006
"LIS",882,04/07/2018,611,178,3489.24,4924,18061
"LIS",882,05/07/2018,542,172,2753.77,4463,16633
"LIS",882,06/07/2018,640,178,3188.85,5589.08,18510
"LIS",882,07/07/2018,478,161,2884.08,4606,16645
"LIS",882,08/07/2018,444,155,2686.66,4812.01,16274
"LIS",882,09/07/2018,517,177,3727.74,4459.03,19283
"LIS",882,10/07/2018,607,178,2835.25,5245.09,20389
"LIS",882,11/07/2018,690,189,2300.65,5586.12,20003
"LIS",882,12/07/2018,750,184,2736.51,6220.15,22760
"LIS",882,13/07/2018,859,187,3369.46,7033.13,25805
"LIS",882,14/07/2018,687,176,2983.28,6876.12,22167
"LIS",882,15/07/2018,616,181,2879.93,6249.08,19373
"LIS",882,16/07/2018,533,171,3161.12,5255.04,17528
"LIS",882,17/07/2018,506,177,3165.04,5154.01,17059
"LIS",882,18/07/2018,556,178,2980.17,4517,17649
"LIS",882,19/07/2018,544,174,2956.39,4682.01,17004
"LIS",882,20/07/2018,583,172,3634.12,5905.03,21090
"LIS",882,21/07/2018,476,163,2983.79,5391.01,16769
"LIS",882,22/07/2018,407,154,3018.5,4735.02,16708
"LIS",882,23/07/2018,472,174,2729.89,4800,14721
"LIS",882,24/07/2018,507,160,3151.08,4456.01,15755
"LIS",882,25/07/2018,383,153,2352.12,3535,12468
"LIS",882,26/07/2018,516,167,2878.47,5353.02,16492
"LIS",882,27/07/2018,599,179,3815.75,6015.01,20716
"LIS",882,28/07/2018,465,165,3801.86,5448.01,19578
"LIS",882,29/07/2018,393,156,2783.62,4348,16255
"LIS",882,30/07/2018,507,173,4481.01,6508,24768
"LIS",882,31/07/2018,471,170,2995.77,4249.01,17869
"LIS",882,01/08/2018,519,173,3756.97,5460.02,21489
"LIS",882,02/08/2018,598,185,4386.71,6192.03,25273
"LIS",882,03/08/2018,604,188,4162.38,5406.05,20230
"LIS",882,04/08/2018,437,154,3529.61,5288,19427
"LIS",882,05/08/2018,408,158,3723.77,6414.02,22423
"LIS",882,06/08/2018,509,174,3062.61,5647.02,19428
"LIS",882,07/08/2018,519,179,3348.67,4948.03,19549
"LIS",882,08/08/2018,508,172,3607.21,5129,18381
"LIS",882,09/08/2018,563,185,3473.89,5125.01,20276
"LIS",882,10/08/2018,539,185,3572.63,5995.03,20495
"LIS",882,11/08/2018,484,162,4152.16,6649.02,24164
"LIS",882,12/08/2018,514,167,3090.36,5869.04,22076
"LIS",882,13/08/2018,583,181,3304.78,5328.13,21484
"LIS",882,14/08/2018,668,187,2728.46,6167.06,21994
"LIS",882,15/08/2018,483,168,3280.46,6276.07,19250
"LIS",882,16/08/2018,513,164,2554.16,4930.04,18317
"LIS",882,17/08/2018,616,178,2668.46,5613.1,19278
"LIS",882,18/08/2018,436,151,2407.7,4517.03,15532
"LIS",882,19/08/2018,454,170,2243.27,4881.05,15965
"LIS",882,20/08/2018,535,170,2829.7,5150.08,17740
"LIS",882,21/08/2018,555,170,2314.14,4585.08,16669
"LIS",882,22/08/2018,576,172,3204.11,5690.06,20453
"LIS",882,23/08/2018,543,164,2735.53,5102.02,19149
"LIS",882,24/08/2018,665,181,3802.96,6128.07,26056
"LIS",882,25/08/2018,580,171,2745.08,5838.03,18606
"LIS",882,26/08/2018,502,165,2842.79,6067.02,18694
"LIS",882,27/08/2018,599,176,3077.44,5805.11,19611
"LIS",882,28/08/2018,492,159,3230.41,4757.04,19297
"LIS",882,29/08/2018,570,171,3356.26,5418.04,20278
"LIS",882,30/08/2018,521,171,3592.01,5387.99,20388
"LIS",882,31/08/2018,611,162,3480.78,5537.01,22591
"LIS",882,01/09/2018,577,159,3769.45,6617.01,31784
"LIS",882,02/09/2018,526,168,3708.84,5694,20169
"LIS",882,03/09/2018,577,178,3330.38,5373.01,17806
"LIS",882,04/09/2018,599,175,2426.59,5093.07,17497
"LIS",882,05/09/2018,647,169,3542.39,5564.03,23635
"LIS",882,06/09/2018,641,175,2853.62,5348.09,20765
"LIS",882,07/09/2018,710,182,3368.78,6426.11,22322
"LIS",882,08/09/2018,546,165,3118.89,5194.03,17068
"LIS",882,09/09/2018,492,157,3134.74,5399.02,20528
"LIS",882,10/09/2018,640,171,3276.11,5110.08,21262
"LIS",882,11/09/2018,579,175,3478.22,5238.02,18457
"LIS",882,12/09/2018,752,176,2887.34,6008.02,22295
"LIS",882,13/09/2018,758,184,3139.78,5797.03,21151
"LIS",882,14/09/2018,820,192,3447.88,8447.07,24632
"LIS",882,15/09/2018,660,181,2858.61,6046.07,20543
"LIS",882,16/09/2018,552,171,2657.99,5084.02,17210
"LIS",882,17/09/2018,628,181,3982.38,5855.01,23873
"LIS",882,18/09/2018,621,172,2774.08,4932.03,18194
"LIS",882,19/09/2018,751,184,4142.78,6333.03,23202
"LIS",882,20/09/2018,657,174,3161.77,5335.03,20763
"LIS",882,21/09/2018,782,181,3685.99,6452.09,26793
"LIS",882,22/09/2018,681,176,3393.33,6371.03,22216
"LIS",882,23/09/2018,615,171,3234.75,6408.03,21175
"LIS",882,24/09/2018,627,181,3070.64,4978.04,19315
"LIS",882,25/09/2018,619,179,3924.39,4672.02,19741
"LIS",882,26/09/2018,607,170,3529.4,4986.02,18348
"LIS",882,27/09/2018,671,186,3544.45,5229.01,19880
"LIS",882,28/09/2018,609,177,3537.85,5310.02,19761
"LIS",882,29/09/2018,626,174,4244.65,6271.02,25351
"LIS",882,30/09/2018,503,151,3549.96,5989.04,20879
"LIS",882,01/10/2018,599,179,4132.22,5094,22797
"LIS",882,02/10/2018,602,178,4398.34,5186.02,22703
"LIS",882,03/10/2018,563,176,3303.18,4738.01,18283
"LIS",882,04/10/2018,642,180,3794.92,5404,21466
"LIS",882,05/10/2018,553,163,3198,5596.03,18842
"LIS",882,06/10/2018,508,162,3401.12,5797.01,19671
"LIS",882,07/10/2018,484,170,3060.52,5208,17369
"LIS",882,08/10/2018,519,174,3088.36,4490,17205
"LIS",882,09/10/2018,530,170,2399.23,4240.01,14540
"LIS",882,10/10/2018,538,175,3150.98,4649.01,18635
"LIS",882,11/10/2018,584,167,3171.08,4980.01,18315
"LIS",882,12/10/2018,575,173,2982.32,4635.02,17313
"LIS",882,13/10/2018,492,157,2941.57,4811,17222
"LIS",882,14/10/2018,424,147,2816.38,3910.02,16085
"LON",989,01/03/2018,617,236,6032.84,2369,32404
"LON",989,02/03/2018,667,245,4308.64,2369.01,22164
"LON",989,03/03/2018,824,260,9911.71,4096,38119
"LON",989,04/03/2018,743,243,5843.16,4103.01,36062
"LON",989,05/03/2018,551,215,3772.31,2147.02,24797
"LON",989,06/03/2018,587,234,4243.67,2101,23612
"LON",989,07/03/2018,684,255,4415.45,2969.03,23447
"LON",989,08/03/2018,595,214,4903.55,2671,22136
"LON",989,09/03/2018,709,245,5262.32,2725.02,27959
"LON",989,10/03/2018,748,251,7350.5,4515.98,39159
"LON",989,11/03/2018,775,261,8711.43,7592.02,61242
"LON",989,12/03/2018,580,231,4975.97,3149,34511
"LON",989,13/03/2018,571,226,3639.9,1872,19875
"LON",989,14/03/2018,602,233,4077.35,2422.01,23220
"LON",989,15/03/2018,612,241,6005.09,1818.02,17248
"LON",989,16/03/2018,697,240,4942.88,2743,27611
"LON",989,17/03/2018,892,261,6488.79,4113.01,35497
"LON",989,18/03/2018,714,255,6964.17,5025.01,47359
"LON",989,19/03/2018,588,238,4656.95,2929.02,30533
"LON",989,20/03/2018,585,229,3769.7,2188.01,21617
"LON",989,21/03/2018,551,223,4305.62,2056,21828
"LON",989,22/03/2018,554,222,4412.84,2407.01,20108
"LON",989,23/03/2018,715,249,4915.04,2648.02,26138
"LON",989,24/03/2018,847,254,7197.16,4387.01,42882
"LON",989,25/03/2018,793,247,8075.43,6867.02,52396
"LON",989,26/03/2018,557,220,4192.61,2430,25232
"LON",989,27/03/2018,667,241,4846.88,2503.02,28919
"LON",989,28/03/2018,740,254,5126.52,2985.01,28050
"LON",989,29/03/2018,710,243,7990.72,3237.02,29748
"LON",989,30/03/2018,786,246,6940.32,3958.02,37848
"LON",989,31/03/2018,693,234,6779.39,4952.03,40358
"LON",989,01/04/2018,581,224,8331,7798.02,73616
"LON",989,02/04/2018,641,244,11653.38,10581.02,156921
"LON",989,03/04/2018,546,229,4684.3,3671.03,32873
"LON",989,04/04/2018,589,237,4820.17,3499.01,27426
"LON",989,05/04/2018,518,218,4844.45,2859,32003
"LON",989,06/04/2018,585,242,4597.7,2581.02,20795
"LON",989,07/04/2018,784,264,7556.13,4527.01,40618
"LON",989,08/04/2018,784,267,7932.29,5364.02,50979
"LON",989,09/04/2018,625,236,4875.38,3004.01,31070
"LON",989,10/04/2018,570,232,4373.77,2920,29578
"LON",989,11/04/2018,636,236,4493.35,3164.01,26185
"LON",989,12/04/2018,564,233,5768.17,4514.02,33518
"LON",989,13/04/2018,646,237,4722.13,2479.01,22903
"LON",989,14/04/2018,866,269,8678.36,5630.02,51199
"LON",989,15/04/2018,760,257,7417.46,5206,50697
"LON",989,16/04/2018,547,222,4849.95,3386,32044
"LON",989,17/04/2018,570,223,3927.86,2315,23891
"LON",989,18/04/2018,646,236,4709.41,2761.01,28317
"LON",989,19/04/2018,716,243,8845.01,3373,32179
"LON",989,20/04/2018,769,256,6445.25,3261.01,32079
"LON",989,21/04/2018,942,266,10554.23,7149,58094
"LON",989,22/04/2018,854,265,10453.39,6955,75247
"LON",989,23/04/2018,573,222,5044.04,3707.02,32224
"LON",989,24/04/2018,670,235,4445.81,2728.02,25271
"LON",989,25/04/2018,636,236,4490.14,2956.01,26813
"LON",989,26/04/2018,685,251,6240.64,3304,33393
"LON",989,27/04/2018,835,269,6307.33,3573,35472
"LON",989,28/04/2018,888,252,8457.64,4664.01,47378
"LON",989,29/04/2018,873,253,8410.75,6056.02,58241
"LON",989,30/04/2018,723,249,5873.38,4129,42033
"LON",989,01/05/2018,618,236,4444.26,2882.03,26677
"LON",989,02/05/2018,696,253,5334.6,3862,29085
"LON",989,03/05/2018,680,256,5316.33,3408.01,34218
"LON",989,04/05/2018,711,249,6429.9,3371,31490
"LON",989,05/05/2018,805,251,9702.44,5713.02,51883
"LON",989,06/05/2018,891,257,11429.45,9041.01,83710
"LON",989,07/05/2018,770,257,13601.06,14849.98,142251
"LON",989,08/05/2018,596,229,6420.03,5507,59379
"LON",989,09/05/2018,644,237,5515.04,3447,35624
"LON",989,10/05/2018,649,248,5050.18,3278.02,33391
"LON",989,11/05/2018,733,259,5979.8,2795,36258
"LON",989,12/05/2018,924,268,8867.03,4980,51533
"LON",989,13/05/2018,780,256,8393.1,6313,52741
"LON",989,14/05/2018,579,237,4882.59,2648.01,32207
"LON",989,15/05/2018,638,245,4912.55,3609.02,38486
"LON",989,16/05/2018,672,238,4089.03,2461.03,22255
"LON",989,17/05/2018,684,234,11604.82,3425,33608
"LON",989,18/05/2018,697,236,5610.48,3122,31282
"LON",989,19/05/2018,849,249,8312.37,5617.02,44211
"LON",989,20/05/2018,744,253,8864.87,7202,60947
"LON",989,21/05/2018,519,214,4626.51,2922,36301
"LON",989,22/05/2018,613,227,5129.4,3360.01,33392
"LON",989,23/05/2018,631,235,4618.16,2755,26013
"LON",989,24/05/2018,681,240,6909.09,2666.02,24176
"LON",989,25/05/2018,766,249,5840.53,3225,28048
"LON",989,26/05/2018,813,250,8623.75,5683.04,48050
"LON",989,27/05/2018,752,236,9957.96,9211,77236
"LON",989,28/05/2018,757,252,11883.68,12217.01,116289
"LON",989,29/05/2018,630,234,5822.35,4372,47920
"LON",989,30/05/2018,604,234,4563.91,2826.01,29443
"LON",989,31/05/2018,612,251,7721.74,3701.01,36420
"LON",989,01/06/2018,701,258,6447.99,4119,36034
"LON",989,02/06/2018,823,262,8860.54,5591.01,52209
"LON",989,03/06/2018,811,263,9629.76,7560.02,65550
"LON",989,04/06/2018,568,238,5149.59,3482.01,43911
"LON",989,05/06/2018,579,235,5667.26,3025,33994
"LON",989,06/06/2018,643,241,4971.69,2854.01,28202
"LON",989,07/06/2018,569,225,5670.12,3002.01,24142
"LON",989,08/06/2018,759,243,5727.15,3283.99,34240
"LON",989,09/06/2018,868,263,9247.46,6116,53689
"LON",989,10/06/2018,800,262,9346.69,6653.03,64044
"LON",989,11/06/2018,565,222,6002.96,4477,51534
"LON",989,12/06/2018,624,241,5359.87,3948.02,35335
"LON",989,13/06/2018,610,235,5146.4,3266.01,31244
"LON",989,14/06/2018,646,235,4820.55,2790,29771
"LON",989,15/06/2018,786,248,6362.39,4095.01,34302
"LON",989,16/06/2018,825,248,9380.18,5057,55795
"LON",989,17/06/2018,746,258,10719.54,8934.02,85281
"LON",989,18/06/2018,611,249,4983.56,3547.01,37390
"LON",989,19/06/2018,630,234,6430.68,3010.01,28979
"LON",989,20/06/2018,618,226,4040.02,2235.03,21169
"LON",989,21/06/2018,698,251,4640.86,2886,26759
"LON",989,22/06/2018,737,258,5636.95,3226.99,30619
"LON",989,23/06/2018,813,244,7895.71,5256.01,44635
"LON",989,24/06/2018,846,267,11151.59,9813,93150
"LON",989,25/06/2018,606,234,5308.79,2904.04,36565
"LON",989,26/06/2018,617,235,4800.18,3062.02,28873
"LON",989,27/06/2018,616,235,5040.17,2860,30050
"LON",989,28/06/2018,655,249,8482.94,3842.01,33328
"LON",989,29/06/2018,779,259,6481.89,4156.01,35572
"LON",989,30/06/2018,858,248,9608.8,6249.01,53794
"LON",989,01/07/2018,836,247,13193.19,12452.03,104698
"LON",989,02/07/2018,646,229,6881.46,5539.01,57759
"LON",989,03/07/2018,596,232,5249.11,3223,40642
"LON",989,04/07/2018,650,232,7379.96,2841.01,30383
"LON",989,05/07/2018,607,237,4908.87,3489,27838
"LON",989,06/07/2018,747,241,6453.33,3877,43011
"LON",989,07/07/2018,937,257,9945.1,5583,59747
"LON",989,08/07/2018,921,263,13219.12,11971.02,108529
"LON",989,09/07/2018,582,232,6282.78,4416.01,45912
"LON",989,10/07/2018,659,250,5047.97,3188,30643
"LON",989,11/07/2018,711,241,6344.14,2887,30710
"LON",989,12/07/2018,655,228,5710.36,3519,34363
"LON",989,13/07/2018,738,245,6179.42,3427.01,35226
"LON",989,14/07/2018,853,248,9623.12,6891.02,60448
"LON",989,15/07/2018,883,260,11612.64,11238.04,102107
"LON",989,16/07/2018,604,235,7205.36,5440,61334
"LON",989,17/07/2018,605,237,5099.48,4120.01,33857
"LON",989,18/07/2018,665,245,4662.8,3119.02,34624
"LON",989,19/07/2018,644,250,4565.92,2898,25070
"LON",989,20/07/2018,680,250,5048.55,3287.02,28216
"LON",989,21/07/2018,837,253,10875.08,6448.99,49148
"LON",989,22/07/2018,793,264,11747.21,10920,101897
"LON",989,23/07/2018,625,236,6381.43,5037.02,55384
"LON",989,24/07/2018,632,227,5462.37,3130.01,28166
"LON",989,25/07/2018,566,224,5079.05,3527.02,38753
"LON",989,26/07/2018,652,243,5728.14,3710.03,33548
"LON",989,27/07/2018,741,250,7290.13,3826,41107
"LON",989,28/07/2018,870,250,10366.45,7088.01,64467
"LON",989,29/07/2018,799,251,12164.31,10390.03,102742
"LON",989,30/07/2018,532,223,5293.84,3364,39484
"LON",989,31/07/2018,609,228,5250.75,3766.01,42331
"LON",989,01/08/2018,620,224,9854.09,3470.01,36427
"LON",989,02/08/2018,599,224,4681.38,3010.01,29985
"LON",989,03/08/2018,706,245,6699.11,4241.02,35959
"LON",989,04/08/2018,836,246,9778.66,7205.99,57679
"LON",989,05/08/2018,826,255,13711.37,12961.02,119484
"LON",989,06/08/2018,569,216,7112.67,5039,51259
"LON",989,07/08/2018,612,239,5382.54,3629.01,40950
"LON",989,08/08/2018,596,222,5851.17,3369,27636
"LON",989,09/08/2018,688,245,5413.44,3434,33248
"LON",989,10/08/2018,688,242,6359.15,3150,41136
"LON",989,11/08/2018,826,249,9349.58,6608,54273
"LON",989,12/08/2018,736,248,9726.38,9812,91734
"LON",989,13/08/2018,615,251,6760.52,6176.03,62970
"LON",989,14/08/2018,592,238,4978.15,3043.02,28281
"LON",989,15/08/2018,617,230,5657,3651.01,29390
"LON",989,16/08/2018,659,239,6464.5,3405,34368
"LON",989,17/08/2018,650,229,4827.37,3183,23824
"LON",989,18/08/2018,723,240,8022.05,5242,48720
"LON",989,19/08/2018,756,247,9708.68,8693,81194
"LON",989,20/08/2018,552,223,5783.61,4175.02,55840
"LON",989,21/08/2018,562,229,3994.89,2498,21204
"LON",989,22/08/2018,555,231,4645.56,2944.01,32431
"LON",989,23/08/2018,642,248,6408.46,3399.02,24421
"LON",989,24/08/2018,716,250,5487.2,3674,38633
"LON",989,25/08/2018,740,235,7322.88,5824.01,44595
"LON",989,26/08/2018,792,242,9936.77,9055,85731
"LON",989,27/08/2018,713,246,11288.29,12021,129761
"LON",989,28/08/2018,622,238,6663.2,5028,48520
"LON",989,29/08/2018,679,248,6060.49,4544,40861
"LON",989,30/08/2018,673,249,4696.12,2869.01,28177
"LON",989,31/08/2018,761,246,5336.59,3072.01,28764
"LON",989,01/09/2018,879,248,8994.32,5839.02,53773
"LON",989,02/09/2018,894,263,9496,7601.01,66013
"LON",989,03/09/2018,656,241,6241.43,4693.01,54276
"LON",989,04/09/2018,649,235,4888.37,3087.02,28093
"LON",989,05/09/2018,627,231,6016.22,2758,23528
"LON",989,06/09/2018,659,246,7973.12,3359.99,30886
"LON",989,07/09/2018,770,247,6311.87,3495.01,28615
"LON",989,08/09/2018,888,264,8607.02,5674.03,50986
"LON",989,09/09/2018,856,257,9343.81,6849,65847
"LON",989,10/09/2018,580,227,5220.63,2924.01,36968
"LON",989,11/09/2018,614,232,4421.99,2702.01,25713
"LON",989,12/09/2018,665,241,6381.68,3784.02,39340
"LON",989,13/09/2018,698,242,5058.74,3477.04,30125
"LON",989,14/09/2018,682,244,5362.83,3234.01,34875
"LON",989,15/09/2018,852,248,9046.15,5763.01,56138
"LON",989,16/09/2018,865,257,10108.68,8364.99,77158
"LON",989,17/09/2018,675,238,6956.23,4341,47984
"LON",989,18/09/2018,694,249,6122.05,4607.01,43356
"LON",989,19/09/2018,669,244,4953.89,3464.01,25790
"LON",989,20/09/2018,727,248,5385.02,3323,26442
"LON",989,21/09/2018,780,250,5711.56,3853.01,29094
"LON",989,22/09/2018,1038,269,9400.96,5903.01,52462
"LON",989,23/09/2018,934,266,9577.29,6768.02,70287
"LON",989,24/09/2018,572,230,4940.24,3676.99,39208
"LON",989,25/09/2018,612,239,4818.8,3068,29481
"LON",989,26/09/2018,725,257,6262.93,4096.01,39957
"LON",989,27/09/2018,697,260,5135.37,3199.99,29985
"LON",989,28/09/2018,841,260,9184.03,4144.01,40923
"LON",989,29/09/2018,1015,267,10612.28,6132.99,58662
"LON",989,30/09/2018,818,255,9280.84,7618,77598
"LON",989,01/10/2018,629,240,7755.28,4638,69105
"LON",989,02/10/2018,674,250,5310.36,3516.01,33856
"LON",989,03/10/2018,724,248,4953.34,2765.03,26292
"LON",989,04/10/2018,618,230,5389.89,3253.01,36514
"LON",989,05/10/2018,603,219,5548.95,3207.01,30529
"LON",989,06/10/2018,731,244,8805.93,4739.01,50078
"LON",989,07/10/2018,651,243,7935.2,6028.03,55051
"LON",989,08/10/2018,542,217,5786.52,3934,47156
"LON",989,09/10/2018,591,230,6083.3,3144.02,30816
"LON",989,10/10/2018,696,233,5207.74,3368,31585
"LON",989,11/10/2018,732,244,6143.7,4382,38749
"LON",989,12/10/2018,752,247,5552.83,3404.02,40938
"LON",989,13/10/2018,839,249,7601.03,5538.01,45776
"LON",989,14/10/2018,857,253,8732.22,6902.02,65802
"MIL",892,01/03/2018,2570,459,16807.89,16357.03,86996
"MIL",892,02/03/2018,2716,455,18164.79,17913.05,94508
"MIL",892,03/03/2018,2296,423,15951.93,16238.02,85410
"MIL",892,04/03/2018,2133,420,15292.82,18042.02,82207
"MIL",892,05/03/2018,1810,450,13060,15694,79549
"MIL",892,06/03/2018,2105,463,14565.86,14971.02,76330
"MIL",892,07/03/2018,2303,455,15664.47,15460.03,78267
"MIL",892,08/03/2018,2351,452,18830.97,17911.02,92375
"MIL",892,09/03/2018,2376,458,16408.46,17295.05,84039
"MIL",892,10/03/2018,2458,443,16933.06,17733.05,86655
"MIL",892,11/03/2018,2286,415,16516.8,18932.99,90714
"MIL",892,12/03/2018,1815,429,11870.83,12687,64459
"MIL",892,13/03/2018,1948,449,13273.67,12695.03,66737
"MIL",892,14/03/2018,2158,448,14632.93,15556.03,76306
"MIL",892,15/03/2018,2593,459,18255.95,18178.05,94796
"MIL",892,16/03/2018,2315,451,16247.69,16312.04,81770
"MIL",892,17/03/2018,2673,441,17838.46,18725.01,91569
"MIL",892,18/03/2018,2221,432,15796.81,19441.03,96101
"MIL",892,19/03/2018,2073,442,13752.95,15735.01,73983
"MIL",892,20/03/2018,2126,443,15081.78,15880.02,76416
"MIL",892,21/03/2018,2142,445,15795.01,17103.04,82018
"MIL",892,22/03/2018,2112,447,14980.37,20161.01,78717
"MIL",892,23/03/2018,2331,441,16294.7,15779.01,80056
"MIL",892,24/03/2018,2497,433,17883.82,20440.01,96276
"MIL",892,25/03/2018,2273,429,16864.64,21583.05,97127
"MIL",892,26/03/2018,1759,425,11979.48,14256.03,67824
"MIL",892,27/03/2018,1929,442,13713.41,15665.02,72958
"MIL",892,28/03/2018,2081,442,14327.02,14600.01,73674
"MIL",892,29/03/2018,1899,431,13752.88,15548,77268
"MIL",892,30/03/2018,1765,420,12126.86,13408.03,66843
"MIL",892,31/03/2018,1422,368,10008.83,12089,57290
"MIL",892,01/04/2018,1224,331,11960.52,20632.89,101747
"MIL",892,02/04/2018,1243,343,17968.97,35103.52,248726
"MIL",892,03/04/2018,1758,442,19092.32,32672,254702
"MIL",892,04/04/2018,2270,448,16206.97,16617.02,94413
"MIL",892,05/04/2018,2079,448,15433.02,16822.02,84926
"MIL",892,06/04/2018,2283,458,16229.39,16436.02,87536
"MIL",892,07/04/2018,2591,451,19702.36,22285,103792
"MIL",892,08/04/2018,2183,433,16914.53,20522,106492
"MIL",892,09/04/2018,2262,443,16847.53,17824.04,97697
"MIL",892,10/04/2018,2269,440,16166.93,16484,87136
"MIL",892,11/04/2018,2654,449,19278.61,18891.02,99091
"MIL",892,12/04/2018,2579,435,19623.67,19625.02,107079
"MIL",892,13/04/2018,2536,441,19046.75,17625.04,98191
"MIL",892,14/04/2018,2815,440,22044.34,22782.02,111112
"MIL",892,15/04/2018,2459,421,19998.73,23822.01,129406
"MIL",892,16/04/2018,1990,414,15770.18,18049.01,91847
"MIL",892,17/04/2018,2151,432,16969.78,18138.02,91483
"MIL",892,18/04/2018,2284,414,18095.45,18245.02,96622
"MIL",892,19/04/2018,2507,428,20231.68,18670.05,103911
"MIL",892,20/04/2018,2665,433,21816.71,20880.02,112881
